Country Name;Country Code;Series Name;Series Code;2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022];2023 [YR2023];
Japan;JPN;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;18.63601329;18.5854485;18.53488372;18.44186047;18.39534884;18.23255814;18.23255814;18.23255814;..;..;
Japan;JPN;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;99.8;99.9;99.8;99.9;99.9;99.9;99.9;99.8;..;..;
Japan;JPN;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;54.7;39.8;..;..;..;..;..;..;..;..;
Japan;JPN;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;344.9267652;341.1424556;346.8325089;352.1493908;350.6154626;363.3179713;393.4512666;391.251954;385.9020947;380.2294115;
Japan;JPN;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;7819.714636;..;..;..;..;..;..;..;..;..;
Japan;JPN;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;3470.763129;3428.557216;..;..;..;..;..;..;..;..;
Japan;JPN;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;17.41865535;17.43675984;16.05796924;17.5914391;18.3149456;17.46352643;15.5285155;18.12547664;21.54172312;21.81054458;
Japan;JPN;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;1.42;1.45;1.44;1.43;1.42;1.36;1.33;1.3;1.26;..;
Japan;JPN;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;19752249424;5252218412;40954181469;18802251208;25289367858;39960544340;62584719398;35027163876;48004621741;19983856530;
Japan;JPN;Forest area (sq. km);AG.LND.FRST.K2;249484;249440;249400;249350;249350;249350;249350;249350;249350;..;
Japan;JPN;GDP (current US$);NY.GDP.MKTP.CD;4.89699E+12;4.44493E+12;5.00368E+12;4.93084E+12;5.04088E+12;5.11799E+12;5.05559E+12;5.03462E+12;4.25641E+12;4.20449E+12;
Japan;JPN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;0.296205514;1.560626697;0.753826746;1.675331752;0.643391023;-0.402169201;-4.147118899;2.559320239;0.954736938;1.679019523;
Japan;JPN;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;44440;39380;38460;38930;41800;41970;40940;43670;42550;39350;
Japan;JPN;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;41030;42520;42010;42980;43750;44350;43990;46470;50250;52840;
Japan;JPN;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;5.65606E+12;5.00647E+12;4.88758E+12;4.94301E+12;5.30039E+12;5.31522E+12;5.16915E+12;5.4879E+12;5.32457E+12;4.89934E+12;
Japan;JPN;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;5.22159E+12;5.40548E+12;5.33842E+12;5.45693E+12;5.54845E+12;5.61619E+12;5.55484E+12;5.84012E+12;6.28693E+12;6.57999E+12;
Japan;JPN;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;25.03636199;25.16534788;24.83559732;25.21482698;25.64171431;25.78969613;25.24631897;25.71904735;26.58763885;26.17708557;
Japan;JPN;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;17.78053472;18.04548893;17.62042385;17.59427747;17.29705281;17.03038445;18.63334879;18.00399135;18.25926154;17.10280607;
Japan;JPN;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;98;96;96;97;97;96;98;95;98;94;
Japan;JPN;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;20.01277922;17.99064852;15.25227761;16.83177447;18.2949862;17.75289168;15.79727763;18.64600665;25.30200902;23.35210391;
Japan;JPN;Income share held by lowest 20%;SI.DST.FRST.20;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;27.31362673;28.58371142;28.62994765;28.88242601;29.01400769;28.80408481;29.07340052;29.26286087;26.91643406;..;
Japan;JPN;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;1.686294786;2.111298993;0.419944376;-0.074349504;-0.000237506;0.634803166;0.941449701;-0.190060625;0.333979877;3.793017835;
Japan;JPN;Life expectancy at birth, total (years);SP.DYN.LE00.IN;83.58780488;83.79390244;83.98487805;84.0997561;84.21097561;84.35634146;84.56;84.44560976;83.99634146;..;
Japan;JPN;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;30.68026785;28.64022185;25.03718451;27.79294666;29.49149202;27.8726595;25.25481168;30.29042435;38.62432675;35.74881337;
Japan;JPN;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;0.957800922;0.947283519;0.929516816;0.913229492;0.962497357;0.992231466;1.01744793;1.017010793;1.10588643;1.196069915;
Japan;JPN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;123.8316866;126.1756831;131.3864746;136.4176676;142.4668807;148.2722187;155.7389638;160.8817412;167.5231573;..;
Japan;JPN;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;2.8;2.8;2.7;2.6;2.5;2.5;2.4;2.3;2.3;..;
Japan;JPN;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;87.61014825;100;108.5423399;102.9912176;97.09063519;98.66061211;106.4923354;94.92279776;..;..;
Japan;JPN;Net migration;SM.POP.NETM;58109;168896;314732;322564;320601;318190;42001;-34996;175003;175003;
Japan;JPN;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;3733912542;3325097903;3830448522;4443028775;4369453719;4388723266;4887784631;5293894065;5407997507;4687179766;
Japan;JPN;Population density (people per sq. km of land area);EN.POP.DNST;349.1796982;348.8093278;348.6310014;348.345679;347.9039781;347.4156379;346.3950617;344.8054678;343.2784335;..;
Japan;JPN;Population growth (annual %);SP.POP.GROW;-0.132694222;-0.106124994;-0.051137415;-0.081874296;-0.126880068;-0.140464978;-0.294194618;-0.459952416;-0.443851919;-0.487370782;
Japan;JPN;Population, total;SP.POP.TOTL;127276000;127141000;127076000;126972000;126811000;126633000;126261000;125681593;125124989;124516650;
Japan;JPN;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;School enrollment, primary (% gross);SE.PRM.ENRR;102.4152832;102.4191132;102.2169113;102.2548294;102.0999069;102.6522827;102.7368317;102.2183228;102.1587067;..;
Japan;JPN;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;1.005380034;1.004559994;1.005270004;1.004529953;1.003450036;1.003409982;..;..;..;..;
Japan;JPN;School enrollment, secondary (% gross);SE.SEC.ENRR;101.8139801;102.2004166;101.1679993;101.8828888;102.425148;102.6700668;102.8448029;102.1553802;102.3379669;..;
Japan;JPN;Surface area (sq. km);AG.SRF.TOTL.K2;377962;377971;377970;377970;377974;377974;377974;377974;377969.27;..;
Japan;JPN;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;2.091836213;10.02628871;10.02628871;10.02628807;10.02620204;15.23544238;15.23544238;..;
Japan;JPN;Time required to start a business (days);IC.REG.DURS;11.2;11.2;11.1;11.2;11.2;11.2;..;..;..;..;
Japan;JPN;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;..;..;..;..;..;..;..;..;..;..;
Japan;JPN;Urban population growth (annual %);SP.URB.GROW;-0.047229106;-0.021827026;0.031996198;0.003375441;-0.038428078;-0.051001491;-0.202631223;-0.36738454;-0.348106762;-0.391718018;
Korea; Rep.;KOR;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;1.797;1.638;1.478;1.126;1.179;0.925;0.799;0.539;0.651;..
Korea; Rep.;KOR;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;2.05667705;2.003907793;1.859034883;1.850756295;1.746403394;1.667930979;1.765720481;1.855664255;1.641647168;1.595605728
Korea; Rep.;KOR;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;45.02235929;45.02235929;45.02235929;45.02235929;45.02235929;45.02235929;45.02235929;45.02235929;..;..
Korea; Rep.;KOR;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;..;100;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;..;79.6;..;..;82.3;..;..;..;..;..
Korea; Rep.;KOR;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;..;..;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;10496.51367;..;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;5289.275832;5413.347857;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;47.83142087;42.98956153;40.13265091;40.93420694;41.71329084;39.27586107;36.35959055;41.8772295;48.27176422;43.99566987
Korea; Rep.;KOR;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;..;..;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;1.205;1.239;1.172;1.052;0.977;0.918;0.837;0.808;0.778;..
Korea; Rep.;KOR;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;9273600000;4104100000;12104300000;17912900000;12182600000;9634300000;8764900000;22060400000;25044700000;15178400000
Korea; Rep.;KOR;Forest area (sq. km);AG.LND.FRST.K2;63470;63370;63250;63170;63070;62970;62870;62770;62670;..
Korea; Rep.;KOR;GDP (current US$);NY.GDP.MKTP.CD;1.48449E+12;1.46604E+12;1.49968E+12;1.62307E+12;1.72537E+12;1.65142E+12;1.64431E+12;1.81843E+12;1.67392E+12;1.71279E+12
Korea; Rep.;KOR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.202453795;2.809103268;2.946881715;3.15963574;2.907403774;2.24397786;-0.709415359;4.304734819;2.612672192;1.356733243
Korea; Rep.;KOR;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;28160;28720;29330;30290;32740;33830;33040;35180;36160;35490
Korea; Rep.;KOR;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;35500;38030;39720;41120;43220;44240;45540;48560;51540;52680
Korea; Rep.;KOR;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;1.42896E+12;1.46514E+12;1.50202E+12;1.55572E+12;1.68893E+12;1.75099E+12;1.7127E+12;1.82129E+12;1.86833E+12;1.83548E+12
Korea; Rep.;KOR;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;1.80128E+12;1.9399E+12;2.03438E+12;2.11223E+12;2.22939E+12;2.29026E+12;2.36046E+12;2.51382E+12;2.6631E+12;2.72405E+12
Korea; Rep.;KOR;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;29.79047863;29.52928082;30.1426786;32.28806347;31.48718418;31.49493367;31.88458527;32.32719378;33.18135629;32.12927398
Korea; Rep.;KOR;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;30.06086827;31.21192709;30.52502667;32.54631646;36.39122336;32.40506217;35.60222654;36.01450367;36.11827893;..
Korea; Rep.;KOR;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;99;98;98;97;98;98;98;98;97;97
Korea; Rep.;KOR;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;42.78302103;36.14293286;33.47115855;36.18671087;37.27557467;36.4812779;32.67445454;38.32222742;48.26464507;43.94400932
Korea; Rep.;KOR;Income share held by lowest 20%;SI.DST.FRST.20;7.6;..;6.7;6.7;7.1;7.4;7.6;7.5;..;..
Korea; Rep.;KOR;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;34.09167237;34.14993567;34.29779968;34.76630854;34.04580231;32.67914892;32.5381602;32.4320155;31.72630126;31.59416497
Korea; Rep.;KOR;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;0.906896751;3.185595967;1.986038505;2.222781382;0.482948983;-0.839325308;1.563746857;2.762931941;1.275522574;2.064073962
Korea; Rep.;KOR;Life expectancy at birth, total (years);SP.DYN.LE00.IN;81.72195122;82.02439024;82.27560976;82.62682927;82.62682927;83.22682927;83.42682927;83.52682927;82.6804878;..
Korea; Rep.;KOR;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;74.00899236;65.70466692;60.12076615;64.82587245;66.0762439;63.3136418;59.60733146;69.2625804;84.52960408;74.4280312
Korea; Rep.;KOR;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2.529935781;2.494981365;2.459577881;2.421489001;2.496843576;2.671299217;2.803321622;2.797473414;2.769507949;2.812045627
Korea; Rep.;KOR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;113.3160079;115.5716703;119.46123;123.581176;128.4051056;132.9873505;136.0094467;140.5658819;148.5880603;..
Korea; Rep.;KOR;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;3.6;3.5;3.4;3.3;3.2;3.1;3;2.9;2.8;..
Korea; Rep.;KOR;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;89.31725007;100;100.997426;100.6376925;95.43657922;91.49457802;94.95245062;92.30171744;..;..
Korea; Rep.;KOR;Net migration;SM.POP.NETM;308037;276427;91568;104029;118220;128622;112631;-16778;87800;87800
Korea; Rep.;KOR;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;..;..;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;6573500000;6463900000;6523600000;6526400000;7125100000;7166100000;7434800000;7742300000;7814500000;7653000000
Korea; Rep.;KOR;Population density (people per sq. km of land area);EN.POP.DNST;520.8524992;523.5255477;525.3700725;526.7348067;528.9690115;530.3772746;531.1090061;530.4256045;529.4320594;..
Korea; Rep.;KOR;Population growth (annual %);SP.POP.GROW;0.628149861;0.527288497;0.396851823;0.280968018;0.433519028;0.347874969;0.137869266;-0.128757315;-0.187486567;0.077477253
Korea; Rep.;KOR;Population, total;SP.POP.TOTL;50746659;51014947;51217803;51361911;51585058;51764822;51836239;51769539;51672569;51712619
Korea; Rep.;KOR;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;0.2;..;0.2;0.2;0.2;0;0;0;..;..
Korea; Rep.;KOR;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;..;..;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;..;..;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;0.9;..;..;0.9;..;..;0.3;..;..;..
Korea; Rep.;KOR;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;98.22702026;100.5217438;103.8022079;97.8568573;96.76255035;99.90557861;101.2015686;98.47619629;96.05473328;..
Korea; Rep.;KOR;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;24.98844436;24.81399026;25.75718742;26.18468005;27.44892328;27.88016163;27.90250205;29.93376681;32.00416444;..
Korea; Rep.;KOR;School enrollment, primary (% gross);SE.PRM.ENRR;99.45681;100.062088;99.71601105;98.62471008;98.6656723;99.63881683;99.21790314;98.67578125;99.03336334;..
Korea; Rep.;KOR;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;0.996720016;0.995540023;0.994819999;0.995310009;0.995530009;0.996420026;0.996420026;..;..;..
Korea; Rep.;KOR;School enrollment, secondary (% gross);SE.SEC.ENRR;98.58067322;98.59319305;98.71795654;99.10558319;99.31865692;98.38130188;97.08882141;98.09515381;97.91619873;..
Korea; Rep.;KOR;Surface area (sq. km);AG.SRF.TOTL.K2;100280;100295;100339;100360;100380;100400;100410;100430;100440;..
Korea; Rep.;KOR;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;13.24116166;13.15814434;13.98195298;14.49381853;15.53638373;15.19956653;14.86125767;16.73473394;18.44457967;..
Korea; Rep.;KOR;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;3.885269528;3.990245738;3.990245738;5.546051951;5.809074998;5.861935131;5.861935131;..
Korea; Rep.;KOR;Time required to start a business (days);IC.REG.DURS;8;8;8;8;8;8;..;..;..;..
Korea; Rep.;KOR;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;..;..;..;..;..;..;..;..;..;..
Korea; Rep.;KOR;Urban population growth (annual %);SP.URB.GROW;0.540070703;0.437904533;0.308612806;0.20860462;0.379518534;0.312269898;0.118218403;-0.12875936;-0.171518358;0.113085224
Mexico;MEX;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;74.356;69.335;66.136;64.486;63.447;63.359;62.577;62.033;61.111;..;
Mexico;MEX;Agriculture, forestry, and fishing, value added (% of GDP);NV.AGR.TOTL.ZS;3.027136517;3.085186344;3.246289078;3.297511776;3.296959452;3.315024399;3.711148886;3.782665286;3.905045678;3.822276069;
Mexico;MEX;Annual freshwater withdrawals, total (% of internal resources);ER.H2O.FWTL.ZS;20.76528117;20.94376528;21.16797066;21.47677262;21.72127139;21.84621027;21.89437653;21.99119804;..;..;
Mexico;MEX;Births attended by skilled health staff (% of total);SH.STA.BRTC.ZS;95.6;97.7;98;96.6;..;..;..;..;..;..;
Mexico;MEX;Contraceptive prevalence, any method (% of married women ages 15-49);SP.DYN.CONU.ZS;72.3;66.9;..;..;73.1;..;..;..;..;..;
Mexico;MEX;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;47.25609853;50.68611763;53.05049148;53.3342277;52.94324505;56.72370281;61.60280187;60.51594304;58.93681635;58.77507933;
Mexico;MEX;Electric power consumption (kWh per capita);EG.USE.ELEC.KH.PC;2167.605308;..;..;..;..;..;..;..;..;..;
Mexico;MEX;Energy use (kg of oil equivalent per capita);EG.USE.PCAP.KG.OE;1569.317024;1547.240597;..;..;..;..;..;..;..;..;
Mexico;MEX;Exports of goods and services (% of GDP);NE.EXP.GNFS.ZS;31.4629922;34.16277269;36.81567725;37.51408862;39.04393044;38.5296508;39.23537209;40.56919319;42.73213389;35.98173081;
Mexico;MEX;External debt stocks, total (DOD, current US$);DT.DOD.DECT.CD;5.44167E+11;5.38015E+11;5.44792E+11;5.78638E+11;6.02001E+11;6.1745E+11;6.16686E+11;6.01474E+11;5.85464E+11;5.95918E+11;
Mexico;MEX;Fertility rate, total (births per woman);SP.DYN.TFRT.IN;2.211;2.137;2.086;2.041;1.996;1.916;1.905;1.822;1.803;..;
Mexico;MEX;Foreign direct investment, net inflows (BoP, current US$);BX.KLT.DINV.CD.WD;28438274451;36249945684;38899502234;33114459875;37857187751;29946327705;31524173543;35405811449;39110305098;30199980895;
Mexico;MEX;Forest area (sq. km);AG.LND.FRST.K2;664533.9;663309.1;662031.5;660753.8;659476.1;658198.5;656920.8;655643.167;654365.489;..;
Mexico;MEX;GDP (current US$);NY.GDP.MKTP.CD;1.36451E+12;1.21329E+12;1.11223E+12;1.19072E+12;1.2563E+12;1.30411E+12;1.12106E+12;1.31657E+12;1.46431E+12;1.78911E+12;
Mexico;MEX;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2.503763503;2.702323426;1.772493238;1.871728533;1.972082102;-0.392690522;-8.354034557;6.048483443;3.689111093;3.199981166;
Mexico;MEX;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;10950;10580;9740;9270;9560;9860;8920;9880;10720;11980;
Mexico;MEX;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;18370;18600;19580;19970;20380;20370;18730;20240;22800;24150;
Mexico;MEX;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;1.31193E+12;1.28051E+12;1.19038E+12;1.14331E+12;1.19116E+12;1.24037E+12;1.13059E+12;1.26107E+12;1.37902E+12;1.55414E+12;
Mexico;MEX;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;2.20082E+12;2.25176E+12;2.39357E+12;2.46426E+12;2.53889E+12;2.56237E+12;2.37524E+12;2.58356E+12;2.93233E+12;3.13306E+12;
Mexico;MEX;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;22.29327598;23.73612974;24.34339234;23.89235071;23.47749306;22.14854264;20.23665935;21.70749393;22.81137346;24.58198869;
Mexico;MEX;High-technology exports (% of manufactured exports);TX.VAL.TECH.MF.ZS;20.22209978;19.57270211;20.65411164;21.16809678;20.89174564;20.40685841;21.50742497;19.81134064;20.53436923;17.56867759;
Mexico;MEX;Immunization, measles (% of children ages 12-23 months);SH.IMM.MEAS;97;97;96;76;97;73;92;99;86;76;
Mexico;MEX;Imports of goods and services (% of GDP);NE.IMP.GNFS.ZS;32.63541684;36.25020199;38.87462616;39.43803742;41.16873121;38.93232147;37.61918362;42.50010443;45.65495559;37.17604483;
Mexico;MEX;Income share held by lowest 20%;SI.DST.FRST.20;4.7;..;5;..;5.2;..;5.3;..;5.6;..;
Mexico;MEX;Industry (including construction), value added (% of GDP);NV.IND.TOTL.ZS;31.91755411;30.84025359;30.61679139;31.95868467;32.04386545;31.83829613;30.99998039;31.96952899;33.07251192;31.559312;
Mexico;MEX;Inflation, GDP deflator (annual %);NY.GDP.DEFL.KD.ZG;4.368368913;3.225428927;6.077587823;6.56759493;5.20449997;4.319010229;4.619790118;4.48797277;6.497192004;4.459913676;
Mexico;MEX;Life expectancy at birth, total (years);SP.DYN.LE00.IN;74.797;74.682;74.412;74.138;74.015;74.202;70.133;70.213;74.832;..;
Mexico;MEX;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;59.2516253;64.7684483;69.3622339;70.68084494;73.83171734;71.13853131;72.29279018;77.27689465;82.22437778;67.88168361;
Mexico;MEX;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;0.495321042;0.450742819;0.480046272;0.424849159;0.464611537;0.508905926;0.717897861;0.661419726;0.686105133;0.656934513;
Mexico;MEX;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;88.37316756;89.62827659;91.94482417;93.07232465;96.89668563;97.561569;97.53972081;99.81384101;100.2881985;..;
Mexico;MEX;Mortality rate, under-5 (per 1,000 live births);SH.DYN.MORT;16.8;16.2;15.7;15.2;14.7;14.2;13.7;13.3;12.8;..;
Mexico;MEX;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;115.6566092;100;93.92888337;98.1160864;100.4576826;101.3974375;96.84205339;96.78760023;..;..;
Mexico;MEX;Net migration;SM.POP.NETM;-228816;-291044;-304472;-227499;-175356;-169628;-147456;-122791;-108438;-101044;
Mexico;MEX;Net official development assistance and official aid received (current US$);DT.ODA.ALLD.CD;814890014.6;321070007.3;809340026.9;754609985.4;549210022;525039978;793989990.2;563659973.1;495480011;..;
Mexico;MEX;Personal remittances, received (current US$);BX.TRF.PWKR.CD.DT;25556643773;26824907167;29328819630;32922876924;36526305945;39833517538;43977653965;55067029560;61457717975;66237847600;
Mexico;MEX;Population density (people per sq. km of land area);EN.POP.DNST;61.61900306;62.28159469;62.88811492;63.47902827;64.08277528;64.69455593;65.22752849;65.66431647;66.16071247;..;
Mexico;MEX;Population growth (annual %);SP.POP.GROW;1.21002703;1.069563762;0.969124205;0.935239396;0.946602355;0.95014433;0.820454118;0.667405375;0.753116989;0.872178518;
Mexico;MEX;Population, total;SP.POP.TOTL;119784261;121072306;122251351;123400057;124573711;125762982;126799054;127648148;128613117;129739759;
Mexico;MEX;Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population);SI.POV.DDAY;4;..;2.3;..;1.9;..;2.1;..;1.2;..;
Mexico;MEX;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;..;..;43.6;..;41.9;..;43.9;..;36.3;..;
Mexico;MEX;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;..;
Mexico;MEX;Prevalence of underweight, weight for age (% of children under 5);SH.STA.MALN.ZS;..;3.9;4.2;..;..;4.7;4.6;4.2;4.2;..;
Mexico;MEX;Primary completion rate, total (% of relevant age group);SE.PRM.CMPT.ZS;111.5398865;105.9928436;104.702179;104.3248596;102.3691177;102.4726563;102.5977173;102.8201981;102.2392731;..;
Mexico;MEX;Revenue, excluding grants (% of GDP);GC.REV.XGRT.GD.ZS;17.68859911;18.36819687;19.19158888;19.44690585;18.33424274;18.51916707;18.64453283;18.34308865;19.30566853;19.14296496;
Mexico;MEX;School enrollment, primary (% gross);SE.PRM.ENRR;108.573143;106.9634323;106.3912201;105.7976074;105.1881638;105.0950394;104.5177307;103.3588104;102.0047836;..;
Mexico;MEX;School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;1.022830009;1.029829979;1.036380053;1.03918004;1.046270013;1.051910043;1.054100037;..;..;..;
Mexico;MEX;School enrollment, secondary (% gross);SE.SEC.ENRR;97.31968689;100.9822693;102.8713684;105.1101837;105.964653;105.5156097;102.581543;98.32025146;98.35765839;..;
Mexico;MEX;Surface area (sq. km);AG.SRF.TOTL.K2;1964375;1964375;1964375;1964375;1964375;1964375;1964375;1964375;1964375;..;
Mexico;MEX;Tax revenue (% of GDP);GC.TAX.TOTL.GD.ZS;10.24285504;12.34597578;13.12378561;12.68743173;12.7121573;12.78774861;13.89751345;13.41126212;13.42811107;14.26659801;
Mexico;MEX;Terrestrial and marine protected areas (% of total territorial area);ER.PTD.TOTL.ZS;..;..;6.75214757;19.05623992;19.05623992;18.90985098;18.90984895;18.90984895;18.95103031;..;
Mexico;MEX;Time required to start a business (days);IC.REG.DURS;8.4;8.4;8.4;8.4;8.4;8.4;..;..;..;..;
Mexico;MEX;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;10.69717719;12.53871701;18.85343582;14.28195742;11.62186845;13.30211391;15.73592053;14.47440625;8.673631893;8.081897334;
Mexico;MEX;Urban population growth (annual %);SP.URB.GROW;1.582905409;1.438535735;1.336739509;1.299003934;1.307800554;1.308799309;1.176589089;1.019808629;1.103051523;1.218441741;
Netherlands;NLD;Adolescent fertility rate (births per 1,000 women ages 15-19);SP.ADO.TFRT;3.673;3.18;2.961;2.772;2.603;2.505;2.355;2.227;2.071;..;
